set_code,set_name,company,cat_ref,imAge_A,image_ext,has_back_image,jurisdiction,jurisdiction_type,year,serial_number,width_inches,height_inches,value_mt,value_ex,value_vg,value_g,value_fr,value_po,variety_key,variety_notes,state_embossed,legend_embossed,notes,sort_order
p84,1984 Post Cereal Plates,General Foods Corp. (Post Cereal),,OH,png,1,Ohio,us_state,1984,BUCK I,4.875,2,3.5,3,2.5,2,1,,base,,y,0,,350
p84,1984 Post Cereal Plates,General Foods Corp. (Post Cereal),,OK,png,1,Oklahoma,us_state,1984,SOONER,4.875,2,3.5,3,2.5,2,1,,base,,n,0,State and legend are one flat entity,360
p84,1984 Post Cereal Plates,General Foods Corp. (Post Cereal),,OR,png,1,Oregon,us_state,1984,SPRINT,4.875,2,3.5,3,2.5,2,1,,base,,n,0,,370
p84,1984 Post Cereal Plates,General Foods Corp. (Post Cereal),,PA,png,1,Pennsylvania,us_state,1984,KEY 310,4.875,2,3.5,3,2.5,2,1,,base,,y,y,,380
p84,1984 Post Cereal Plates,General Foods Corp. (Post Cereal),,RI,png,1,Rhode Island,us_state,1984,SAIL IT,4.875,2,3.5,3,2.5,2,1,,base,,y,y,,390
p84,1984 Post Cereal Plates,General Foods Corp. (Post Cereal),,SC,png,1,South Carolina,us_state,1984,STR 153,4.875,2,3.5,3,2.5,2,1,,base,,y,0,,400
p84,1984 Post Cereal Plates,General Foods Corp. (Post Cereal),,SD,png,1,South Dakota,us_state,1984,BAD LANDS,4.875,2,3.5,3,2.5,2,1,,base,,n,0,,410
p84,1984 Post Cereal Plates,General Foods Corp. (Post Cereal),,TN,png,1,Tennessee,us_state,1984,VOL N TR,4.875,2,3.5,3,2.5,2,1,,base,,n,0,,420
p84,1984 Post Cereal Plates,General Foods Corp. (Post Cereal),,TX,png,1,Texas,us_state,1984,LONE STAR,4.875,2,3.5,3,2.5,2,1,,base,,y,0,,430
p84,1984 Post Cereal Plates,General Foods Corp. (Post Cereal),,UT,png,1,Utah,us_state,1984,SKI WEST,4.875,2,3.5,3,2.5,2,1,,base,,y,0,,440
p84,1984 Post Cereal Plates,General Foods Corp. (Post Cereal),,VT,png,1,Vermont,us_state,1984,SKI IT,4.875,2,3.5,3,2.5,2,1,,base,,y,y,Debossed,450
p84,1984 Post Cereal Plates,General Foods Corp. (Post Cereal),,VA,png,1,Virginia,us_state,1984,SURFS UP,4.875,2,3.5,3,2.5,2,1,,base,,y,0,,460
p84,1984 Post Cereal Plates,General Foods Corp. (Post Cereal),,WA,png,1,Washington,us_state,1984,GO 4 IT,4.875,2,3.5,3,2.5,2,1,,base,,y,0,,470
p84,1984 Post Cereal Plates,General Foods Corp. (Post Cereal),,WV,png,1,West Virginia,us_state,1984,6BP 53,4.875,2,3.5,3,2.5,2,1,,base,,y,0,,480
p84,1984 Post Cereal Plates,General Foods Corp. (Post Cereal),,WI,png,1,Wisconsin,us_state,1984,CHEEZ,4.875,2,3.5,3,2.5,2,1,,base,,n,0,,490
p84,1984 Post Cereal Plates,General Foods Corp. (Post Cereal),,WY,png,1,Wyoming,us_state,1984,DAWG ON,4.875,2,3.5,3,2.5,2,1,,base,,n,0,,500
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,AL,png,1,Alabama,us_state,1986,COTTON,4.875,2,3,2.5,2,1,,,base,,n,0,Legend is in a small heart in the top left corner ,10
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,AK,png,1,Alaska,us_state,1986,EXPLORE,4.875,2,3,2.5,2,1,,,base,,n,0,,20
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,AZ,png,1,Arizona,us_state,1986,CACTUS,4.875,2,3,2.5,2,1,,,base,,n,0,,30
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,AR,png,1,Arkansas,us_state,1986,CHAMP,4.875,2,3,2.5,2,1,,,base,,n,0,,40
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,CA,png,1,California,us_state,1986,STARS,4.875,2,3,2.5,2,1,,,base,,n,0,,50
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,CO,png,1,Colorado,us_state,1986,RAFTIN,4.875,2,3,2.5,2,1,,,base,,n,0,,60
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,CT,png,1,Connecticut,us_state,1986,NUTMEG,4.875,2,3,2.5,2,1,,,base,,y,y,State name and legend are embossed.,70
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,CT,png,1,Connecticut,us_state,1986,NUTMEG,4.875,2,3,2.5,2,1,,,base,,n,0,State name and legend are flat.,80
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,DE,png,1,Delaware,us_state,1986,FIRST,4.875,2,3,2.5,2,1,,,base,,n,0,Not Embossed,90
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,FL,png,1,Florida,us_state,1986,GET A TAN,4.875,2,3,2.5,2,1,,,base,,n,0,,100
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,GA,png,1,Georgia,us_state,1986,PEACHY,4.875,2,3,2.5,2,1,,,base,,n,0,,110
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,HI,png,1,Hawaii,us_state,1986,SURFIN',4.875,2,3,2.5,2,1,,,base,,n,0,,120
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,ID,png,1,Idaho,us_state,1986,SPUDS,4.875,2,3,2.5,2,1,,,base,,n,0,,130
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,IL,png,1,Illinois,us_state,1986,4 FUN,4.875,2,3,2.5,2,1,,,base,,n,0,,140
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,IN,png,1,Indiana,us_state,1986,500,4.875,2,3,2.5,2,1,,,base,,n,0,,150
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,IA,png,1,Iowa,us_state,1986,I FARM,4.875,2,3,2.5,2,1,,,base,,n,0,,160
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,KS,png,1,Kansas,us_state,1986,TOTO,4.875,2,3,2.5,2,1,,,base,,n,0,,170
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,KY,png,1,Kentucky,us_state,1986,YAH HOO,4.875,2,3,2.5,2,1,,,base,,n,0,,180
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,LA,png,1,Louisiana,us_state,1986,JAZZ,4.875,2,3,2.5,2,1,,,base,,n,0,,190
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,ME,png,1,Maine,us_state,1986,LIGHTHOUSE,4.875,2,3,2.5,2,1,,,base,,n,0,,200
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,MD,png,1,Maryland,us_state,1986,C SHORE,4.875,2,3,2.5,2,1,,,base,,n,0,,210
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,MA,png,1,Massachusetts,us_state,1986,I SAIL,4.875,2,3,2.5,2,1,,,base,,n,0,,220
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,MI,png,1,Michigan,us_state,1986,U R IT,4.875,2,3,2.5,2,1,,,base,,y,y,,230
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,MN,png,1,Minnesota,us_state,1986,I FISH,4.875,2,3,2.5,2,1,,,base,,n,0,,240
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,MS,png,1,Mississippi,us_state,1986,OLE' MISS,4.875,2,3,2.5,2,1,,,base,,n,0,,250
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,MO,png,1,Missouri,us_state,1986,OZARKS,4.875,2,3,2.5,2,1,,,base,,n,0,,260
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,MT,png,1,Montana,us_state,1986,GLACIER,4.875,2,3,2.5,2,1,,,base,,n,0,Both 76 Bicentennial and 86 stickers are present ,270
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,NE,png,1,Nebraska,us_state,1986,POPCORN,4.875,2,3,2.5,2,1,,,base,,n,0,,280
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,NV,png,1,Nevada,us_state,1986,PLAY,4.875,2,3,2.5,2,1,,,base,,n,0,,290
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,NH,png,1,New Hampshire,us_state,1986,I SKI,4.875,2,3,2.5,2,1,,,base,,n,0,,300
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,NJ,png,1,New Jersey,us_state,1986,ACE,4.875,2,3,2.5,2,1,,,base,,n,0,,310
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,NM,png,1,New Mexico,us_state,1986,SUNNY,4.875,2,3,2.5,2,1,,,base,,n,0,,320
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,NY,png,1,New York,us_state,1986,LIBERTY,4.875,2,3,2.5,2,1,,,base,,n,0,,330
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,NC,png,1,North Carolina,us_state,1986,HANG GLIDE,4.875,2,3,2.5,2,1,,,base,,n,0,,340
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,ND,png,1,North Dakota,us_state,1986,HI 2 U,4.875,2,3,2.5,2,1,,,base,,n,0,,350
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,OH,png,1,Ohio,us_state,1986,WOW!,4.875,2,3,2.5,2,1,,,base,,n,0,,360
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,OK,png,1,Oklahoma,us_state,1986,OILWELL,4.875,2,3,2.5,2,1,,,base,,n,0,State and legend are one flat entity,370
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,OR,png,1,Oregon,us_state,1986,TIMBER,4.875,2,3,2.5,2,1,,,base,,n,0,,380
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,PA,png,1,Pennsylvania,us_state,1986,KEYSTONE,4.875,2,3,2.5,2,1,,,base,,n,0,,390
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,RI,png,1,Rhode Island,us_state,1986,OCEAN,4.875,2,3,2.5,2,1,,,base,,y,y,,400
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,RI,png,1,Rhode Island,us_state,1986,OCEAN,4.875,2,3,2.5,2,1,,,base,,n,0,,410
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,SC,png,1,South Carolina,us_state,1986,ICECREAM,4.875,2,3,2.5,2,1,,,base,,n,0,,420
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,SD,png,1,South Dakota,us_state,1986,RUSHMORE,4.875,2,3,2.5,2,1,,,base,,n,0,,430
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,TN,png,1,Tennessee,us_state,1986,COUNTRY,4.875,2,3,2.5,2,1,,,base,,n,0,,440
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,TX,png,1,Texas,us_state,1986,Y ALL,4.875,2,3,2.5,2,1,,,base,,y,0,,450
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,UT,png,1,Utah,us_state,1986,HOT DOG,4.875,2,3,2.5,2,1,,,base,,n,0,,460
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,VT,png,1,Vermont,us_state,1986,SHUSH,4.875,2,3,2.5,2,1,,,base,,n,0,,470
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,VA,png,1,Virginia,us_state,1986,LUV IT,4.875,2,3,2.5,2,1,,,base,,n,0,,480
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,WA,png,1,Washington,us_state,1986,EV R GRN,4.875,2,3,2.5,2,1,,,base,,n,0,,490
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,WV,png,1,West Virginia,us_state,1986,GO 4 IT,4.875,2,3,2.5,2,1,,,base,,n,0,,500
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,WI,png,1,Wisconsin,us_state,1986,MOOO,4.875,2,3,2.5,2,1,,,base,,n,0,,510
p86,1986 Post Cereal Plates,General Foods Corp. (Post Cereal),,WY,png,1,Wyoming,us_state,1986,COWBOY,4.875,2,3,2.5,2,1,,,base,,n,0,,520
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,AL,png,1,Alabama,us_state,1987,GO BAMA,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated Legend is in a small heart in the top left corner ,10
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,AK,png,1,Alaska,us_state,1987,HUSKY,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,20
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,AZ,png,1,Arizona,us_state,1987,RODEO,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,30
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,AR,png,1,Arkansas,us_state,1987,HOGWILD,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,40
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,CA,png,1,California,us_state,1987,AWESOME,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,50
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,CO,png,1,Colorado,us_state,1987,MILE HI,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,60
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,CT,png,1,Connecticut,us_state,1987,YANKEE,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,70
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,DE,png,1,Delaware,us_state,1987,LUV IT,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,80
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,FL,png,1,Florida,us_state,1987,SUN FUN,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,90
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,GA,png,1,Georgia,us_state,1987,SUNNY,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,100
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,HI,png,1,Hawaii,us_state,1987,ALOHA,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,110
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,ID,png,1,Idaho,us_state,1987,HOT TATER,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,120
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,IL,png,1,Illinois,us_state,1987,BIKIN,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,130
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,IN,png,1,Indiana,us_state,1987,RIDE ON,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,140
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,IA,png,1,Iowa,us_state,1987,KERNEL,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,150
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,KS,png,1,Kansas,us_state,1987,CORNY,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,160
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,KY,png,1,Kentucky,us_state,1987,DERBY,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,170
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,LA,png,1,Louisiana,us_state,1987,K JUN,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,180
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,ME,png,1,Maine,us_state,1987,ROCKY 4,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,190
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,MD,png,1,Maryland,us_state,1987,ORIOLE,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,200
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,MA,png,1,Massachusetts,us_state,1987,FACE OFF,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,210
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,MI,png,1,Michigan,us_state,1987,MO TWN,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,220
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,MN,png,1,Minnesota,us_state,1987,GO 4 IT,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,230
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,MS,png,1,Mississippi,us_state,1987,STEAMER,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,240
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,MO,png,1,Missouri,us_state,1987,I MISS U,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,250
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,MT,png,1,Montana,us_state,1987,TREASURE,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,260
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,NE,png,1,Nebraska,us_state,1987,HUSKER,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,270
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,NV,png,1,Nevada,us_state,1987,DICE,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,280
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,NH,png,1,New Hampshire,us_state,1987,CLIMB,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,290
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,NJ,png,1,New Jersey,us_state,1987,SHORE,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,300
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,NM,png,1,New Mexico,us_state,1987,BRONCO,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,310
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,NY,png,1,New York,us_state,1987,BIG APPLE,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,320
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,NC,png,1,North Carolina,us_state,1987,FLY HI,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,330
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,ND,png,1,North Dakota,us_state,1987,SMILEY,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,340
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,OH,png,1,Ohio,us_state,1987,BUCK I,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,350
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,OK,png,1,Oklahoma,us_state,1987,SUPER,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated State and legend are one flat entity,360
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,OR,png,1,Oregon,us_state,1987,LUMBER,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,370
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,PA,png,1,Pennsylvania,us_state,1987,LIBERTY,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,380
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,RI,png,1,Rhode Island,us_state,1987,SAIL IT,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,390
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,SC,png,1,South Carolina,us_state,1987,HOLE N 1,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,400
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,SD,png,1,South Dakota,us_state,1987,INDIAN,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,410
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,TN,png,1,Tennessee,us_state,1987,VOL N TR,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,420
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,TX,png,1,Texas,us_state,1987,LONE STAR,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,430
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,UT,png,1,Utah,us_state,1987,SKI WEST,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,440
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,VT,png,1,Vermont,us_state,1987,SKI IT,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,450
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,VA,png,1,Virginia,us_state,1987,BEACH,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,460
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,WA,png,1,Washington,us_state,1987,APPLES,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,470
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,WV,png,1,West Virginia,us_state,1987,SHOW ME,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,480
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,WI,png,1,Wisconsin,us_state,1987,CHEEZ,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,490
p87,1987 Post Cereal Plates,General Foods Corp. (Post Cereal),,WY,png,1,Wyoming,us_state,1987,WILD WEST,4.875,2,10,8,6,4,2,1,base,,n,0,Not Dated,500
p88,1988 Post Cereal Plates,General Foods Corp. (Post Cereal),,AL,png,1,Alabama,us_state,1988,DIXIE,4.875,2,3,2.5,2,1,,,base,,n,0,,10
p88,1988 Post Cereal Plates,General Foods Corp. (Post Cereal),,AK,png,1,Alaska,us_state,1988,GOLD RUSH,4.875,2,3,2.5,2,1,,,base,,n,0,,20
p88,1988 Post Cereal Plates,General Foods Corp. (Post Cereal),,AZ,png,1,Arizona,us_state,1988,CACTUS,4.875,2,3,2.5,2,1,,,base,,n,0,,30
p88,1988 Post Cereal Plates,General Foods Corp. (Post Cereal),,AR,png,1,Arkansas,us_state,1988,RAZ RBACK,4.875,2,3,2.5,2,1,,,base,,n,0,,40
p88,1988 Post Cereal Plates,General Foods Corp. (Post Cereal),,CA,png,1,California,us_state,1988,SURF'S UP,4.875,2,3,2.5,2,1,,,base,,n,0,,50
p88,1988 Post Cereal Plates,General Foods Corp. (Post Cereal),,CO,png,1,Colorado,us_state,1988,SNO BUNNY,4.875,2,3,2.5,2,1,,,base,,n,0,,60
p88,1988 Post Cereal Plates,General Foods Corp. (Post Cereal),,CT,png,1,Connecticut,us_state,1988,MYSTIC,4.875,2,3,2.5,2,1,,,base,,n,0,,70
p88,1988 Post Cereal Plates,General Foods Corp. (Post Cereal),,DE,png,1,Delaware,us_state,1988,FIRST,4.875,2,3,2.5,2,1,,,base,,n,0,Not embossed,80
p88,1988 Post Cereal Plates,General Foods Corp. (Post Cereal),,FL,png,1,Florida,us_state,1988,SUNSHINE,4.875,2,3,2.5,2,1,,,base,,n,0,,90
p88,1988 Post Cereal Plates,General Foods Corp. (Post Cereal),,GA,png,1,Georgia,us_state,1988,PEACHY,4.875,2,3,2.5,2,1,,,base,,n,0,,100
p88,1988 Post Cereal Plates,General Foods Corp. (Post Cereal),,HI,png,1,Hawaii,us_state,1988,LUAU,4.875,2,3,2.5,2,1,,,base,,n,0,,110
p88,1988 Post Cereal Plates,General Foods Corp. (Post Cereal),,ID,png,1,Idaho,us_state,1988,BIG SPUD,4.875,2,3,2.5,2,1,,,base,,n,0,,120
p88,1988 Post Cereal Plates,General Foods Corp. (Post Cereal),,IL,png,1,Illinois,us_state,1988,LINCOLN,4.875,2,3,2.5,2,1,,,base,,n,0,,130
p88,1988 Post Cereal Plates,General Foods Corp. (Post Cereal),,IN,png,1,Indiana,us_state,1988,HOOPS,4.875,2,3,2.5,2,1,,,base,,n,0,,140
p88,1988 Post Cereal Plates,General Foods Corp. (Post Cereal),,IA,png,1,Iowa,us_state,1988,HAWKEYE,4.875,2,3,2.5,2,1,,,base,,n,0,,150
p88,1988 Post Cereal Plates,General Foods Corp. (Post Cereal),,KS,png,1,Kansas,us_state,1988,TWISTER,4.875,2,3,2.5,2,1,,,base,,n,0,,160
p88,1988 Post Cereal Plates,General Foods Corp. (Post Cereal),,KY,png,1,Kentucky,us_state,1988,BOONE,4.875,2,3,2.5,2,1,,,base,,n,0,,170
p88,1988 Post Cereal Plates,General Foods Corp. (Post Cereal),,LA,png,1,Louisiana,us_state,1988,CREOLE,4.875,2,3,2.5,2,1,,,base,,n,0,,180
p88,1988 Post Cereal Plates,General Foods Corp. (Post Cereal),,ME,png,1,Maine,us_state,1988,LOBSTER,4.875,2,3,2.5,2,1,,,base,,n,0,,190
p88,1988 Post Cereal Plates,General Foods Corp. (Post Cereal),,MD,png,1,Maryland,us_state,1988,CRA BBY,4.875,2,3,2.5,2,1,,,base,,n,0,,200
p88,1988 Post Cereal Plates,General Foods Corp. (Post Cereal),,MA,png,1,Massachusetts,us_state,1988,PATRIOT,4.875,2,3,2.5,2,1,,,base,,n,0,,210
p88,1988 Post Cereal Plates,General Foods Corp. (Post Cereal),,MI,png,1,Michigan,us_state,1988,WHEELS,4.875,2,3,2.5,2,1,,,base,,n,0,,220
p88,1988 Post Cereal Plates,General Foods Corp. (Post Cereal),,MN,png,1,Minnesota,us_state,1988,FISHIN',4.875,2,3,2.5,2,1,,,base,,n,0,,230
p88,1988 Post Cereal Plates,General Foods Corp. (Post Cereal),,MS,png,1,Mississippi,us_state,1988,BIG RIVER,4.875,2,3,2.5,2,1,,,base,,n,0,,240
p88,1988 Post Cereal Plates,General Foods Corp. (Post Cereal),,MO,png,1,Missouri,us_state,1988,GATEWAY,4.875,2,3,2.5,2,1,,,base,,n,0,,250
p88,1988 Post Cereal Plates,General Foods Corp. (Post Cereal),,MT,png,1,Montana,us_state,1988,GRIZZLY,4.875,2,3,2.5,2,1,,,base,,n,0,,260
p88,1988 Post Cereal Plates,General Foods Corp. (Post Cereal),,NE,png,1,Nebraska,us_state,1988,ALL EARS,4.875,2,3,2.5,2,1,,,base,,n,0,,270
p88,1988 Post Cereal Plates,General Foods Corp. (Post Cereal),,NV,png,1,Nevada,us_state,1988,ROLL 'EM,4.875,2,3,2.5,2,1,,,base,,n,0,,280
p88,1988 Post Cereal Plates,General Foods Corp. (Post Cereal),,NH,png,1,New Hampshire,us_state,1988,X COUNTRY,4.875,2,3,2.5,2,1,,,base,,n,0,,290
p88,1988 Post Cereal Plates,General Foods Corp. (Post Cereal),,NJ,png,1,New Jersey,us_state,1988,BOARDWALK,4.875,2,3,2.5,2,1,,,base,,n,0,,300
p88,1988 Post Cereal Plates,General Foods Corp. (Post Cereal),,NM,png,1,New Mexico,us_state,1988,PUE BLO,4.875,2,3,2.5,2,1,,,base,,n,0,,310
p88,1988 Post Cereal Plates,General Foods Corp. (Post Cereal),,NY,png,1,New York,us_state,1988,EMPIRE,4.875,2,3,2.5,2,1,,,base,,n,0,,320
p88,1988 Post Cereal Plates,General Foods Corp. (Post Cereal),,NC,png,1,North Carolina,us_state,1988,TAR HEEL,4.875,2,3,2.5,2,1,,,base,,n,0,,330
p88,1988 Post Cereal Plates,General Foods Corp. (Post Cereal),,ND,png,1,North Dakota,us_state,1988,SIOUX,4.875,2,3,2.5,2,1,,,base,,n,0,Also dated 1889 1989 for the Centennial ,340
p88,1988 Post Cereal Plates,General Foods Corp. (Post Cereal),,OH,png,1,Ohio,us_state,1988,AP L SEED,4.875,2,3,2.5,2,1,,,base,,n,0,,350
p88,1988 Post Cereal Plates,General Foods Corp. (Post Cereal),,OK,png,1,Oklahoma,us_state,1988,OKAY,4.875,2,3,2.5,2,1,,,base,,n,0,State and legend are one flat entity,360
